; Sample Rate 16000
; Channels 1
0.0 0.0
6.250390649415588e-05 0.10274366271929943
0.00012500781298831177 0.20365238254632123
0.00018751171948246765 0.3009268532019013
0.00025001562597662353 0.39283830549531795
0.0003125195324707794 0.47776195139329064
0.0003750234389649353 0.5542082828004703
0.0004375273454590912 0.6208515823764988
0.0005000312519532471 0.6765550637181984
0.000562535158447403 0.7203921307053375
0.0006250390649415588 0.7516633291396504
0.0006875429714357147 0.7699086561555005
0.0007500468779298706 0.7749149922055866
0.0008125507844240265 0.7667185245340727
0.0008750546909181824 0.7456021376483352
0.0009375585974123383 0.712087853044943
0.0010000625039064941 0.6669245049938559
0.0010625664104006501 0.6110709392506511
0.001125070316894806 0.5456751149697386
0.0011875742233889617 0.47204957480690446
0.0012500781298831177 0.3916438224022302
0.0013125820363772737 0.30601420854005745
0.0013750859428714294 0.21679197598235492
0.0014375898493655852 0.1256501472606282
0.0015000937558597412 0.0342699589100916
0.0015625976623538972 -0.055692450601531406
0.001625101568848053 -0.14263840365312233
0.0016876054753422087 -0.22505742808737458
0.0017501093818363647 -0.3015557559106527
0.0018126132883305207 -0.37088200281698086
0.0018751171948246765 -0.43194952185881724
0.0019376211013188323 -0.48385500169103607
0.0020001250078129883 -0.5258929656524562
0.0020626289143071443 -0.5575659205477332
0.0021251328208013003 -0.578590001238325
0.002187636727295456 -0.5888960568406292
0.002250140633789612 -0.5886262242179016
0.002312644540283768 -0.5781261323067591
0.0023751484467779234 -0.5579329744669558
0.0024376523532720793 -0.5287597734233681
0.0025001562597662353 -0.4914762425772264
0.0025626601662603913 -0.44708671679438633
0.0026251640727545473 -0.39670568376363397
0.002687667979248703 -0.34153149245839476
0.002750171885742859 -0.2828188472261632
0.002812675792237015 -0.22185071398028813
0.0028751796987311704 -0.15991026861198918
0.0029376836052253264 -0.09825350713903254
0.0030001875117194824 -0.03808311264860439
0.0030626914182136384 0.019475863523286046
0.0031251953247077944 0.07339799870847774
0.00318769923120195 0.1227767269198743
0.003250203137696106 0.16684042101638522
0.003312707044190262 0.2049650298077574
0.0033752109506844175 0.2366830544285271
0.0034377148571785735 0.26168873567219053
0.0035002187636727295 0.27983941310202387
0.0035627226701668855 0.29115310556452506
0.0036252265766610415 0.2958024491726468
0.003687730483155197 0.2941052109204271
